"","SPECIES","SURVEY","CRUISE","VESSEL_NAME","YEAR","LATITUDE","LONGITUDE","DEPTH_M","BOTTOM_TEMPERATURE_C","WEIGHT_KG","COUNT","AREA_SWEPT_KM2","CPUE_KGKM2","CPUE_NOKM2","ColdPool_Extent"
"13100","YFS","EBS",199801,"ARCTURUS",1998,57.821,-168.712,71,2.7,291.013,934,0.048446495,6006.89482283496,19279.0004725832,0.861397832597934
"13101","YFS","EBS",199801,"ARCTURUS",1998,57.99165,-168.45403,68,NA,2033.394,5694,0.046201095,44011.814005707,123243.832207873,0.861397832597934
"13102","YFS","EBS",199801,"ARCTURUS",1998,58.29965,-168.4699,66,2.9,329.653,1003,0.05100381,6463.30146708648,19665.1975607312,0.861397832597934
"13103","YFS","EBS",199801,"ARCTURUS",1998,58.64927,-168.49948,54,3.5,336.602,1546,0.044648568,7538.92039717825,34625.970535046,0.861397832597934
"13104","YFS","EBS",199801,"ARCTURUS",1998,58.98868,-168.53938,47,4.1,274.26,1281,0.045807265,5987.2598811564,27964.9963821241,0.861397832597934
"13105","YFS","EBS",199801,"ARCTURUS",1998,59.3136,-168.57522,42,4,346.67,1276,0.042316852,8192.24454597899,30153.4717185484,0.861397832597934
"13106","YFS","EBS",199801,"ARCTURUS",1998,57.34942,-167.10612,71,2.9,369.341,1466,0.044541597,8292.04664574555,32913.0542849642,0.861397832597934
"13107","YFS","EBS",199801,"ARCTURUS",1998,57.01603,-167.10425,74,3.7,309.137,941,0.0453859,6811.3004259032,20733.3114469472,0.861397832597934
"13108","YFS","EBS",199801,"ARCTURUS",1998,56.69408,-167.0815,93,NA,11.36,37,0.04634658,245.109779405514,798.332908275001,0.861397832597934
"13109","YFS","EBS",199801,"ARCTURUS",1998,56.33138,-167.04013,113,NA,0,0,0.048797445,0,0,0.861397832597934
"13110","YFS","EBS",199801,"ARCTURUS",1998,54.97883,-166.94823,159,NA,0,0,0.048270744,0,0,0.861397832597934
"13111","YFS","EBS",199801,"ARCTURUS",1998,55.32135,-166.97453,139,4,0,0,0.048366666,0,0,0.861397832597934
"13112","YFS","EBS",199801,"ARCTURUS",1998,55.64258,-166.97032,134,4.1,0,0,0.051275276,0,0,0.861397832597934
"13113","YFS","EBS",199801,"ARCTURUS",1998,55.96568,-167.02507,135,4.1,0,0,0.050342418,0,0,0.861397832597934
"13114","YFS","EBS",199801,"ARCTURUS",1998,55.9936,-167.58508,133,4.1,0,0,0.051203292,0,0,0.861397832597934
"13115","YFS","EBS",199801,"ARCTURUS",1998,57.15607,-169.86378,55,4.9,495.854,1344,0.044398497,11168.2609436081,30271.294994513,0.861397832597934
"13116","YFS","EBS",199801,"ARCTURUS",1998,57.15905,-169.35703,72,2.9,92.451,315,0.04797828,1926.93443783312,6565.4708755712,0.861397832597934
"13117","YFS","EBS",199801,"ARCTURUS",1998,57.16268,-168.66825,76,3.7,51.855,194,0.046510912,1114.89966053557,4171.06420102018,0.861397832597934
"13118","YFS","EBS",199801,"ARCTURUS",1998,57.0054,-168.34545,81,3.8,99.8,346,0.047437585,2103.81704717894,7293.7945723839,0.861397832597934
"13119","YFS","EBS",199801,"ARCTURUS",1998,58.31195,-165.9303,45,4.1,173.8,1584,0.04963913,3501.27006657852,31910.3094675511,0.861397832597934
"13120","YFS","EBS",199801,"ARCTURUS",1998,58.6437,-165.92892,39,4.3,613.369,6251,0.044798446,13691.7472539114,139536.090158127,0.861397832597934
"13121","YFS","EBS",199801,"ARCTURUS",1998,58.9664,-165.98067,31,4.6,579.182,2592,0.044143029,13120.5767506349,58718.2179999474,0.861397832597934
"13122","YFS","EBS",199801,"ARCTURUS",1998,59.31668,-165.94542,22,NA,442.117,2549,0.042219384,10471.8960371378,60375.1111101005,0.861397832597934
"13123","YFS","EBS",199801,"ARCTURUS",1998,59.6396,-165.95863,26,6.6,187.3,647,0.038071225,4919.72611861058,16994.4623531289,0.861397832597934
"13124","YFS","EBS",199801,"ARCTURUS",1998,59.3547,-166.60195,30,5.4,229.3,1176,0.041799045,5485.77126582677,28134.6140802978,0.861397832597934
"13125","YFS","EBS",199801,"ARCTURUS",1998,59.02245,-166.57195,35,4.4,389.604,1317,0.043454124,8965.86938445704,30307.8253286155,0.861397832597934
"13126","YFS","EBS",199801,"ARCTURUS",1998,59.3259,-167.24372,34,5.1,241.8,1057,0.0425248,5686.09376175784,24856.0839792309,0.861397832597934
"13127","YFS","EBS",199801,"ARCTURUS",1998,59.0116,-167.24788,41,3.9,124.863,1017,0.042529408,2935.92142171365,23912.8651873076,0.861397832597934
"13128","YFS","EBS",199801,"ARCTURUS",1998,58.68622,-167.22145,45,4,160,1455,0.04451412,3594.36511381108,32686.2577537195,0.861397832597934
"13129","YFS","EBS",199801,"ARCTURUS",1998,58.34702,-167.21493,54,3.3,364.385,1859,0.042942208,8485.47424482691,43290.7408952982,0.861397832597934
"13130","YFS","EBS",199801,"ARCTURUS",1998,58.0302,-167.17785,66,2.8,344.722,1323,0.048655189,7084.99971092497,27191.3443805552,0.861397832597934
"13131","YFS","EBS",199801,"ARCTURUS",1998,57.66088,-167.13543,68,3.3,173.939,625,0.046248837,3760.93781558226,13513.8533321389,0.861397832597934
"13132","YFS","EBS",199801,"ARCTURUS",1998,55.32745,-164.58617,102,5.2,21.7,40,0.053080382,408.81393807603,753.57407940282,0.861397832597934
"13133","YFS","EBS",199801,"ARCTURUS",1998,55.02128,-164.60092,64,6,13.3,29,0.044750244,297.205083395746,648.041159283958,0.861397832597934
"13134","YFS","EBS",199801,"ARCTURUS",1998,54.69332,-165.1469,84,5.1,54.6,106,0.04112006,1327.81907419396,2577.81725026666,0.861397832597934
"13135","YFS","EBS",199801,"ARCTURUS",1998,54.99415,-165.75472,129,4.1,0,0,0.051955665,0,0,0.861397832597934
"13136","YFS","EBS",199801,"ARCTURUS",1998,55.31453,-165.77695,120,4.1,0,0,0.048297105,0,0,0.861397832597934
"13137","YFS","EBS",199801,"ARCTURUS",1998,55.64662,-165.80783,116,4.1,0,0,0.050764626,0,0,0.861397832597934
"13138","YFS","EBS",199801,"ARCTURUS",1998,56.0043,-165.79347,107,4.3,0.6,1,0.050738812,11.8252670165001,19.7087783608335,0.861397832597934
"13139","YFS","EBS",199801,"ARCTURUS",1998,56.32348,-165.79727,92,3.5,4.643,11,0.053302535,87.1065513113026,206.369171747648,0.861397832597934
"13140","YFS","EBS",199801,"ARCTURUS",1998,56.6386,-165.82288,79,3.3,127.103,488,0.052128813,2438.24849800436,9361.42551337204,0.861397832597934
"13141","YFS","EBS",199801,"ARCTURUS",1998,56.98327,-165.85558,73,3,685.6,2093,0.05132589,13357.7810340941,40778.6401755527,0.861397832597934
"13142","YFS","EBS",199801,"ARCTURUS",1998,57.31265,-165.87263,69,2,269.579,873,0.044412082,6069.94736252176,19656.8132068206,0.861397832597934
"13143","YFS","EBS",199801,"ARCTURUS",1998,57.66415,-165.88403,64,2.3,249.87,963,0.048354969,5167.41102656896,19915.2231904026,0.861397832597934
"13144","YFS","EBS",199801,"ARCTURUS",1998,57.99157,-165.91017,56,3.5,385.549,2171,0.044637082,8637.41496363942,48636.6917980884,0.861397832597934
"13145","YFS","EBS",199801,"ARCTURUS",1998,59.00913,-164.6698,29,5.4,234.733,1142,0.041379202,5672.72901976215,27598.4055951587,0.861397832597934
"13146","YFS","EBS",199801,"ARCTURUS",1998,58.68142,-164.66153,35,NA,399,1695,0.043039458,9270.56284026625,39382.4662011311,0.861397832597934
"13147","YFS","EBS",199801,"ARCTURUS",1998,58.33967,-164.6415,44,3.7,249.841,1505,0.046650164,5355.62961793661,32261.4085558199,0.861397832597934
"13148","YFS","EBS",199801,"ARCTURUS",1998,58.00777,-164.63275,45,3.8,208.2,712,0.048633257,4281.02111277474,14640.187475003,0.861397832597934
"13149","YFS","EBS",199801,"ARCTURUS",1998,57.68362,-164.62005,53,3.6,385.188,2025,0.043830148,8788.19756666119,46201.076026483,0.861397832597934
"13150","YFS","EBS",199801,"ARCTURUS",1998,57.33873,-164.62973,67,2.8,400.091,1627,0.045597858,8774.33760156014,35681.5006529473,0.861397832597934
"13151","YFS","EBS",199801,"ARCTURUS",1998,57.0101,-164.61433,68,2.9,692.054,2422,0.046316907,14941.7144802005,52291.9200973416,0.861397832597934
"13152","YFS","EBS",199801,"ARCTURUS",1998,56.66728,-164.6056,75,3.1,1726.372,5179,0.049818348,34653.3369593066,103957.682418534,0.861397832597934
"13153","YFS","EBS",199801,"ARCTURUS",1998,56.32397,-164.59792,86,3.6,473.723,1175,0.045632464,10381.2715438728,25749.2122275054,0.861397832597934
"13154","YFS","EBS",199801,"ARCTURUS",1998,56.00463,-164.58755,92,3.3,21,44,0.053430165,393.036405558545,823.504849741714,0.861397832597934
"13155","YFS","EBS",199801,"ARCTURUS",1998,55.64792,-164.58227,97,4.6,19.8,38,0.050883093,389.12728831166,746.809947264802,0.861397832597934
"13156","YFS","EBS",199801,"ARCTURUS",1998,55.32497,-163.43062,53,5.6,1334.692,5122,0.042037668,31749.905822559,121843.10509327,0.861397832597934
"13157","YFS","EBS",199801,"ARCTURUS",1998,55.64942,-163.40585,80,4.6,355.72,948,0.042794632,8312.25748126541,22152.3110655561,0.861397832597934
"13158","YFS","EBS",199801,"ARCTURUS",1998,55.98737,-163.3915,86,NA,59.8,182,0.045244228,1321.71555673356,4022.6125639717,0.861397832597934
"13159","YFS","EBS",199801,"ARCTURUS",1998,56.32192,-163.39205,86,3.3,305.43,1143,0.04674852,6533.46886703579,24449.9718921583,0.861397832597934
"13160","YFS","EBS",199801,"ARCTURUS",1998,56.67422,-163.4083,75,3.4,566.15,1835,0.045865885,12343.5969893528,40007.9492633795,0.861397832597934
"13161","YFS","EBS",199801,"ARCTURUS",1998,56.99888,-163.38672,65,3.3,1046.18,5673,0.045765972,22859.3418708555,123956.724878475,0.861397832597934
"13162","YFS","EBS",199801,"ARCTURUS",1998,57.31835,-163.35028,54,3.7,636.087,3250,0.046659789,13632.444844532,69653.1225205498,0.861397832597934
"13163","YFS","EBS",199801,"ARCTURUS",1998,57.64488,-163.36315,47,3.6,290.135,1354,0.048138156,6027.13157521032,28127.375714184,0.861397832597934
"13164","YFS","EBS",199801,"ARCTURUS",1998,57.98362,-163.37138,43,4.3,483.034,1995,0.051356052,9405.59060108437,38846.4440374038,0.861397832597934
"13165","YFS","EBS",199801,"ARCTURUS",1998,58.34163,-163.35118,38,4.7,451.4,1795,0.043640108,10343.6957580398,41131.8872079785,0.861397832597934
"13166","YFS","EBS",199801,"ARCTURUS",1998,58.65612,-163.35453,33,5.1,698.703,3504,0.041254425,16936.4377275892,84936.3431922757,0.861397832597934
"13167","YFS","EBS",199801,"ARCTURUS",1998,58.98772,-163.3398,23,6.1,189.7,859,0.046787215,4054.52643419789,18359.7164310806,0.861397832597934
"13168","YFS","EBS",199801,"ARCTURUS",1998,59.33218,-164.6471,23,6.4,430.926,1901,0.050130804,8596.03209236381,37920.7961635724,0.861397832597934
"13169","YFS","EBS",199801,"ARCTURUS",1998,57.327,-160.93652,62,3.6,193.118,821,0.042928589,4498.58717695101,19124.7841851965,0.861397832597934
"13170","YFS","EBS",199801,"ARCTURUS",1998,57.65578,-160.88867,57,3.9,130.722,565,0.042634232,3066.12770695623,13252.2617036939,0.861397832597934
"13171","YFS","EBS",199801,"ARCTURUS",1998,57.98575,-160.84952,46,4,645.847,2209,0.0430896,14988.4658943225,51265.2705061082,0.861397832597934
"13172","YFS","EBS",199801,"ARCTURUS",1998,58.31688,-160.72063,23,5.9,312.165,1276,0.039801485,7843.04907216402,32059.1053323764,0.861397832597934
"13173","YFS","EBS",199801,"ARCTURUS",1998,58.3258,-162.04232,47,4.4,415.624,1875,0.04258404,9760.08852142728,44030.5804709934,0.861397832597934
"13174","YFS","EBS",199801,"ARCTURUS",1998,58.00365,-162.13415,38,3.7,241.311,1087,0.042183064,5720.56595983639,25768.6354884036,0.861397832597934
"13175","YFS","EBS",199801,"ARCTURUS",1998,57.68093,-162.12388,48,3.8,524.176,2369,0.04360356,12021.4037569409,54330.4262312527,0.861397832597934
"13176","YFS","EBS",199801,"ARCTURUS",1998,57.32513,-162.1528,51,3.9,387.445,1521,0.042006512,9223.45087828287,36208.6716459581,0.861397832597934
"13177","YFS","EBS",199801,"ARCTURUS",1998,57.00432,-162.17308,62,3.4,398.51,1643,0.0445788,8939.45103950757,36856.084057893,0.861397832597934
"13178","YFS","EBS",199801,"ARCTURUS",1998,56.67665,-162.18457,65,3.3,282.425,1352,0.044111744,6402.49000356912,30649.4343093757,0.861397832597934
"13179","YFS","EBS",199801,"ARCTURUS",1998,56.32327,-162.20077,75,3.8,371.53,1296,0.04370848,8500.18120053591,29650.9967859784,0.861397832597934
"13180","YFS","EBS",199801,"ARCTURUS",1998,55.99605,-162.24253,71,5.4,616.728,1779,0.042991479,14345.3543433572,41380.293057608,0.861397832597934
"13181","YFS","EBS",199801,"ARCTURUS",1998,55.67633,-162.82123,51,5.4,199.076,727,0.040014828,4975.05574683465,18168.2650241555,0.861397832597934
"13182","YFS","EBS",199801,"ARCTURUS",1998,57.32415,-158.43122,33,5.6,190.281,763,0.04611384,4126.33170432131,16546.0087470486,0.861397832597934
"13183","YFS","EBS",199801,"ARCTURUS",1998,57.66305,-158.3527,33,NA,103.942,377,0.036140503,2876.05294259463,10431.5094895054,0.861397832597934
"13184","YFS","EBS",199801,"ARCTURUS",1998,57.9949,-158.31277,36,5.1,423.6,1412,0.0446225,9492.96879376996,31643.2293125665,0.861397832597934
"13185","YFS","EBS",199801,"ARCTURUS",1998,58.33608,-159.48863,24,6.3,1578.356,9122,0.026746536,59011.6043438298,341053.510630311,0.861397832597934
"13186","YFS","EBS",199801,"ARCTURUS",1998,58.29062,-159.9635,45,4.7,156.5,574,0.02040823,7668.474924087,28125.9080282807,0.861397832597934
"13187","YFS","EBS",199801,"ARCTURUS",1998,58.02008,-160.21292,51,3.8,890.751,3153,0.04469751,19928.4255431678,70540.8422079888,0.861397832597934
"13188","YFS","EBS",199801,"ARCTURUS",1998,58.0018,-159.65077,42,4.1,500.669,1926,0.04196537,11930.527480158,45894.9843644891,0.861397832597934
"13189","YFS","EBS",199801,"ARCTURUS",1998,57.67532,-159.64467,50,4.2,304.603,1036,0.046286526,6580.81360437377,22382.323529746,0.861397832597934
"13190","YFS","EBS",199801,"ARCTURUS",1998,57.34,-159.69383,55,4.5,74.664,299,0.044499256,1677.87074911994,6719.21346280486,0.861397832597934
"13191","YFS","EBS",199801,"ARCTURUS",1998,57.00402,-159.6847,56,4.9,91.896,380,0.041550713,2211.65879873108,9145.45076518904,0.861397832597934
"13192","YFS","EBS",199801,"ARCTURUS",1998,56.6826,-159.70982,36,6,195.7,1327,0.041291602,4739.46251831062,32137.2854460817,0.861397832597934
"13193","YFS","EBS",199801,"ARCTURUS",1998,56.33255,-160.98608,53,5.4,332.587,1441,0.041465335,8020.84439930366,34751.9198868163,0.861397832597934
"13194","YFS","EBS",199801,"ARCTURUS",1998,56.65738,-160.986,68,4.1,313.875,1108,0.042653199,7358.76809615148,25976.9495835471,0.861397832597934
"13195","YFS","EBS",199801,"ARCTURUS",1998,56.98055,-160.94823,68,3.4,363.978,1298,0.043068036,8451.23283541418,30138.360616212,0.861397832597934
"13196","YFS","EBS",199801,"ALDEBARAN",1998,56.9896,-159.1207,34,5.4,1016.48,11218,0.045994725,22099.9255892931,243897.533901986,0.861397832597934
"13197","YFS","EBS",199801,"ALDEBARAN",1998,57.32235,-159.0669,50,4.9,122.9,436,0.04952187,2481.73180859285,8804.19095644005,0.861397832597934
"13198","YFS","EBS",199801,"ALDEBARAN",1998,57.65798,-159.0175,48,4.1,295.7,1038,0.05097024,5801.42451752238,20364.8246506197,0.861397832597934
"13199","YFS","EBS",199801,"ALDEBARAN",1998,57.98753,-158.96658,42,4.4,127.4,433,0.04608372,2764.5337659373,9395.94286225157,0.861397832597934
"13200","YFS","EBS",199801,"ALDEBARAN",1998,57.67682,-160.2717,55,3.9,219.78,811,0.048384245,4542.38771319052,16761.6545427132,0.861397832597934
"13201","YFS","EBS",199801,"ALDEBARAN",1998,57.34042,-160.30338,62,4.1,148.61,630,0.051925992,2861.95784184537,12132.6521792785,0.861397832597934
"13202","YFS","EBS",199801,"ALDEBARAN",1998,57.00932,-160.33387,63,3.8,344.777,1423,0.049372362,6983.1984137198,28821.7930509381,0.861397832597934
"13203","YFS","EBS",199801,"ALDEBARAN",1998,56.67593,-160.36872,60,4.2,383.7,1743,0.049461372,7757.5688761727,35239.6209308549,0.861397832597934
"13204","YFS","EBS",199801,"ALDEBARAN",1998,56.32082,-161.61792,65,3.9,321.5,1118,0.047892234,6712.98816421886,23344.0770376258,0.861397832597934
"13205","YFS","EBS",199801,"ALDEBARAN",1998,56.65952,-161.5841,90,3.2,669.99,2370,0.048206161,13898.4309495212,49163.8402817432,0.861397832597934
"13206","YFS","EBS",199801,"ALDEBARAN",1998,56.99077,-161.56695,72,3,532.03,2385,0.048421164,10987.5508155896,49255.3214953693,0.861397832597934
"13207","YFS","EBS",199801,"ALDEBARAN",1998,57.32312,-161.53633,57,3.6,434.76,2363,0.046397976,9370.23632237751,50928.9456936656,0.861397832597934
"13208","YFS","EBS",199801,"ALDEBARAN",1998,57.6548,-161.49603,54,3.4,268.55,1007,0.04630437,5799.66858419627,21747.4074261241,0.861397832597934
"13209","YFS","EBS",199801,"ALDEBARAN",1998,57.99023,-161.4875,56,3.5,249.93,1322,0.045062004,5546.35785838553,29337.3548144907,0.861397832597934
"13210","YFS","EBS",199801,"ALDEBARAN",1998,58.20935,-161.5486,40,4.1,117.9,376,0.023739688,4966.36687053343,15838.4558381728,0.861397832597934
"13211","YFS","EBS",199801,"ALDEBARAN",1998,58.65825,-162.70642,26,4.7,682.02,2919,0.043487236,15683.2225437367,67123.1439036503,0.861397832597934
"13212","YFS","EBS",199801,"ALDEBARAN",1998,58.34763,-162.7262,32,4.3,353.89,1644,0.04758516,7436.9824541937,34548.5861558519,0.861397832597934
"13213","YFS","EBS",199801,"ALDEBARAN",1998,58.01388,-162.74728,43,3.8,182.7,925,0.046219982,3952.8358102779,20012.9891872308,0.861397832597934
"13214","YFS","EBS",199801,"ALDEBARAN",1998,57.67695,-162.75338,44,3.8,399.72,2713,0.049015593,8154.95591372321,55349.7332981364,0.861397832597934
"13215","YFS","EBS",199801,"ALDEBARAN",1998,57.34305,-162.76782,50,3.7,378.42,2134,0.050349392,7515.88023148323,42383.8285872449,0.861397832597934
"13216","YFS","EBS",199801,"ALDEBARAN",1998,57.00977,-162.78523,61,3.3,1750.15,12960,0.048025593,36442.0278995826,269856.116092101,0.861397832597934
"13217","YFS","EBS",199801,"ALDEBARAN",1998,56.6766,-162.78613,72,3.5,1270.45,4400,0.048810396,26028.266601238,90144.7306430376,0.861397832597934
"13218","YFS","EBS",199801,"ALDEBARAN",1998,56.3435,-162.80402,78,4,671.41,2194,0.051713235,12983.3300894829,42426.276368129,0.861397832597934
"13219","YFS","EBS",199801,"ALDEBARAN",1998,56.0087,-162.8159,79,4.1,659.22,2022,0.052584935,12536.2900990559,38452.0775769714,0.861397832597934
"13220","YFS","EBS",199801,"ALDEBARAN",1998,55.32213,-164.00417,77,4.9,168.43,449,0.050020272,3367.23478832742,8976.36062434846,0.861397832597934
"13221","YFS","EBS",199801,"ALDEBARAN",1998,55.68237,-164.00263,94,3.6,34.1,78,0.05267708,647.34036131084,1480.71988804239,0.861397832597934
"13222","YFS","EBS",199801,"ALDEBARAN",1998,55.98912,-163.98488,90,3.6,37.16,127,0.05163264,719.699786801527,2459.68441667906,0.861397832597934
"13223","YFS","EBS",199801,"ALDEBARAN",1998,56.35282,-163.99733,86,3.2,183.61,613,0.057855465,3173.59820718751,10595.3689940959,0.861397832597934
"13224","YFS","EBS",199801,"ALDEBARAN",1998,56.64002,-163.98163,76,3.1,207.87,673,0.060645871,3427.6035049443,11097.2105586545,0.861397832597934
"13225","YFS","EBS",199801,"ALDEBARAN",1998,56.98695,-163.9684,69,3,873.99,2833,0.050321125,17368.2523989676,56298.4233758685,0.861397832597934
"13226","YFS","EBS",199801,"ALDEBARAN",1998,57.32202,-163.98607,62,3.2,660.58,3569,0.049091459,13456.108525925,72701.0374656007,0.861397832597934
"13227","YFS","EBS",199801,"ALDEBARAN",1998,57.65333,-163.98685,52,4.2,803.83,2915,0.04762926,16876.8105991989,61201.8746459634,0.861397832597934
"13228","YFS","EBS",199801,"ALDEBARAN",1998,57.98695,-163.9912,46,3.3,564.54,2349,0.047329632,11927.8341314803,49630.6415397441,0.861397832597934
"13229","YFS","EBS",199801,"ALDEBARAN",1998,58.32027,-163.98753,38,NA,707.56,3373,0.048750408,14513.9298116233,69189.1645296589,0.861397832597934
"13230","YFS","EBS",199801,"ALDEBARAN",1998,58.6538,-163.97975,33,NA,254.077,784,0.045676792,5562.49659564533,17164.0775473024,0.861397832597934
"13231","YFS","EBS",199801,"ALDEBARAN",1998,58.9859,-163.98668,29,5.3,191.38,1083,0.05086832,3762.26303522507,21290.2647463097,0.861397832597934
"13232","YFS","EBS",199801,"ALDEBARAN",1998,59.32058,-163.99792,18,NA,1163.91,5726,0.046670645,24938.8025385122,122689.540716654,0.861397832597934
"13233","YFS","EBS",199801,"ALDEBARAN",1998,59.33633,-165.32188,18,5.5,942.5,4305,0.047306575,19923.2347723334,91002.1492784037,0.861397832597934
"13234","YFS","EBS",199801,"ALDEBARAN",1998,59.01502,-165.3018,26,4.9,345.34,1505,0.046368288,7447.76257428353,32457.527869047,0.861397832597934
"13235","YFS","EBS",199801,"ALDEBARAN",1998,58.67885,-165.3042,37,4.2,460.91,4085,0.045979116,10024.3336561756,88844.6833123107,0.861397832597934
"13236","YFS","EBS",199801,"ALDEBARAN",1998,58.34333,-165.28722,42,3.2,277.51,1777,0.049845258,5567.43030600825,35650.332073715,0.861397832597934
"13237","YFS","EBS",199801,"ALDEBARAN",1998,58.01208,-165.25857,47,3.4,741.29,3404,0.049293224,15038.3752541729,69056.1445118704,0.861397832597934
"13238","YFS","EBS",199801,"ALDEBARAN",1998,57.67775,-165.25398,58,2.8,635.8,2322,0.051854732,12261.1760870734,44778.9412931495,0.861397832597934
"13239","YFS","EBS",199801,"ALDEBARAN",1998,57.34288,-165.25303,65,2.6,461.66,1578,0.048787922,9462.58789214265,32344.0707312765,0.861397832597934
"13240","YFS","EBS",199801,"ALDEBARAN",1998,57.00922,-165.21953,69,2.2,497.42,1363,0.048709544,10211.9617461416,27982.1958505709,0.861397832597934
"13241","YFS","EBS",199801,"ALDEBARAN",1998,56.67465,-165.21902,73,3,715.26,2150,0.051762974,13817.9850330856,41535.4805541119,0.861397832597934
"13242","YFS","EBS",199801,"ALDEBARAN",1998,56.34267,-165.2058,73,3,102.92,182,0.051163832,2011.57724073521,3557.20032854459,0.861397832597934
"13243","YFS","EBS",199801,"ALDEBARAN",1998,56.0117,-165.18853,93,3.8,7.6,14,0.052168224,145.682551892125,268.362595590757,0.861397832597934
"13244","YFS","EBS",199801,"ALDEBARAN",1998,55.67937,-165.20092,107,4.5,0,0,0.05370543,0,0,0.861397832597934
"13245","YFS","EBS",199801,"ALDEBARAN",1998,55.343,-165.20257,109,4,0,0,0.05381544,0,0,0.861397832597934
"13246","YFS","EBS",199801,"ALDEBARAN",1998,55.00865,-165.15985,108,4.2,10.91,14,0.05598,194.891032511611,250.089317613433,0.861397832597934
"13247","YFS","EBS",199801,"ALDEBARAN",1998,54.83798,-165.49437,151,4,0,0,0.053119242,0,0,0.861397832597934
"13248","YFS","EBS",199801,"ALDEBARAN",1998,54.99112,-166.34747,143,3.8,0,0,0.050664794,0,0,0.861397832597934
"13249","YFS","EBS",199801,"ALDEBARAN",1998,55.32528,-166.35315,132,3.8,0,0,0.05494594,0,0,0.861397832597934
"13250","YFS","EBS",199801,"ALDEBARAN",1998,55.65523,-166.38393,126,3.9,0,0,0.05711139,0,0,0.861397832597934
"13251","YFS","EBS",199801,"ALDEBARAN",1998,55.98352,-166.39953,124,3.9,0,0,0.05250924,0,0,0.861397832597934
"13252","YFS","EBS",199801,"ALDEBARAN",1998,56.32428,-166.4158,104,3.6,0,0,0.05287567,0,0,0.861397832597934
"13253","YFS","EBS",199801,"ALDEBARAN",1998,56.65548,-166.43195,85,3.3,62,240,0.05199381,1192.44963967826,4615.93408907714,0.861397832597934
"13254","YFS","EBS",199801,"ALDEBARAN",1998,56.99007,-166.46448,74,3.6,213.254,755,0.052999671,4023.68535457513,14245.3714476831,0.861397832597934
"13255","YFS","EBS",199801,"ALDEBARAN",1998,57.32403,-166.48247,70,3.3,770.984,2526,0.049478092,15582.330862718,51052.8983211398,0.861397832597934
"13256","YFS","EBS",199801,"ALDEBARAN",1998,57.65717,-166.50067,67,2.2,195,702,0.052426797,3719.4719334084,13390.0989602703,0.861397832597934
"13257","YFS","EBS",199801,"ALDEBARAN",1998,57.9907,-166.51278,61,2.8,691.418,2990,0.05136732,13460.2700705429,58208.2148728024,0.861397832597934
"13258","YFS","EBS",199801,"ALDEBARAN",1998,58.32242,-166.54772,48,3.6,568.674,3452,0.04959922,11465.3819152801,69597.8686761606,0.861397832597934
"13259","YFS","EBS",199801,"ALDEBARAN",1998,58.65392,-166.5637,42,3.6,253.663,1868,0.045609733,5561.59800365418,40956.1704735259,0.861397832597934
"13260","YFS","EBS",199801,"ALDEBARAN",1998,59.6541,-167.27997,32,5.2,318.9,1502,0.047034155,6780.17921231922,31934.2401282642,0.861397832597934
"13261","YFS","EBS",199801,"ALDEBARAN",1998,59.66515,-167.95178,34,3.9,200.9,929,0.045378856,4427.17198512012,20472.0894682757,0.861397832597934
"13262","YFS","EBS",199801,"ALDEBARAN",1998,59.9972,-167.98727,26,4.8,242.659,763,0.04987158,4865.67700481918,15299.2947085294,0.861397832597934
"13263","YFS","EBS",199801,"ALDEBARAN",1998,60.31035,-167.98218,32,5.6,341.4,1394,0.051070242,6684.91055906882,27295.739072472,0.861397832597934
"13264","YFS","EBS",199801,"ALDEBARAN",1998,60.3369,-167.303,32,5.9,122.5,491,0.048852804,2507.53262801456,10050.6001661645,0.861397832597934
"13265","YFS","EBS",199801,"ALDEBARAN",1998,59.34617,-167.91857,41,3.7,337.8,1178,0.045239832,7466.87122976054,26039.0003216634,0.861397832597934
"13266","YFS","EBS",199801,"ALDEBARAN",1998,59.0127,-167.88675,42,3.8,131.6,689,0.045479471,2893.61325244966,15149.6924843299,0.861397832597934
"13267","YFS","EBS",199801,"ALDEBARAN",1998,58.67727,-167.87203,47,3.8,390.877,1893,0.047355851,8254.03813353497,39973.9411292598,0.861397832597934
"13268","YFS","EBS",199801,"ALDEBARAN",1998,58.32468,-167.83375,61,2.8,394.479,1949,0.050485729,7813.67344423213,38604.9689408268,0.861397832597934
"13269","YFS","EBS",199801,"ALDEBARAN",1998,58.01078,-167.8006,67,2.9,215.008,758,0.04946733,4346.46462624928,15323.2446546033,0.861397832597934
"13270","YFS","EBS",199801,"ALDEBARAN",1998,57.6757,-167.77045,69,2.9,1822.203,5246,0.048598509,37495.0391996594,107945.698498693,0.861397832597934
"13271","YFS","EBS",199801,"ALDEBARAN",1998,57.34372,-167.73858,73,3.4,217.068,720,0.049528316,4382.70503685205,14537.1387147506,0.861397832597934
"13272","YFS","EBS",199801,"ALDEBARAN",1998,57.00748,-167.70432,77,3.6,97.9,297,0.049653384,1971.66823513982,5981.46543244666,0.861397832597934
"13273","YFS","EBS",199801,"ALDEBARAN",1998,56.67757,-167.68488,102,3.4,1,4,0.045753012,21.8564845523176,87.4259382092702,0.861397832597934
"13274","YFS","EBS",199801,"ALDEBARAN",1998,56.34545,-167.64952,128,3.9,0,0,0.053407476,0,0,0.861397832597934
